policy_id,simple_question,risk_category,source,created_at,similarity
EU_AI_Act_Art_36_8_Intro,Who is responsible for ensuring With the exception of certificates unduly issued and compliance?,Low Risk,template,2025-11-11T12:52:45.078081,0.659
EU_AI_Act_Art_36_8_Intro,Does this law prohibit With the exception of certificates unduly issued and?,Low Risk,template,2025-11-11T12:52:45.078095,0.74
EU_AI_Act_Art_36_8_Intro,What penalties apply if With the exception of certificates unduly issued and is violated?,Low Risk,template,2025-11-11T12:52:45.078110,0.706
EU_AI_Act_Art_36_8_Intro,How can we meet EU_AI_Act_Art_36_8_Intro requirements on With the exception of certificates unduly issued and?,Low Risk,template,2025-11-11T12:52:45.078128,0.542
EU_AI_Act_Art_36_8a,What does EU_AI_Act_Art_36_8a say about the notifying authority has confirmed within one month?,Low Risk,template,2025-11-11T12:52:45.360893,0.571
EU_AI_Act_Art_36_8a,Do we need to comply with EU_AI_Act_Art_36_8a when handling the notifying authority has confirmed within one month?,Low Risk,template,2025-11-11T12:52:45.360931,0.557
EU_AI_Act_Art_36_8a,Is the notifying authority has confirmed within one month allowed under the EU_AI_Act_Art_36_8a?,Low Risk,template,2025-11-11T12:52:45.360956,0.63
EU_AI_Act_Art_36_8a,Are there transparency requirements for the notifying authority has confirmed within one month?,Low Risk,template,2025-11-11T12:52:45.360979,0.629
EU_AI_Act_Art_36_8a,What are the obligations regarding the notifying authority has confirmed within one month?,Low Risk,template,2025-11-11T12:52:45.361015,0.691
EU_AI_Act_Art_36_8a,Can we process the notifying authority has confirmed within one month data under this law?,Low Risk,template,2025-11-11T12:52:45.361034,0.588
EU_AI_Act_Art_36_8a,Who is responsible for ensuring the notifying authority has confirmed within one month compliance?,Low Risk,template,2025-11-11T12:52:45.361051,0.67
EU_AI_Act_Art_36_8a,Does this law prohibit the notifying authority has confirmed within one month?,Low Risk,template,2025-11-11T12:52:45.361067,0.642
EU_AI_Act_Art_36_8a,What penalties apply if the notifying authority has confirmed within one month is violated?,Low Risk,template,2025-11-11T12:52:45.361084,0.706
EU_AI_Act_Art_36_8a,How can we meet EU_AI_Act_Art_36_8a requirements on the notifying authority has confirmed within one month?,Low Risk,template,2025-11-11T12:52:45.361103,0.526
EU_AI_Act_Art_36_8b,What does EU_AI_Act_Art_36_8b say about the notifying authority has confirmed that no certificates?,Low Risk,template,2025-11-11T12:52:45.637029,0.567
EU_AI_Act_Art_36_8b,Do we need to comply with EU_AI_Act_Art_36_8b when handling the notifying authority has confirmed that no certificates?,Low Risk,template,2025-11-11T12:52:45.637059,0.533
EU_AI_Act_Art_36_8b,Is the notifying authority has confirmed that no certificates allowed under the EU_AI_Act_Art_36_8b?,Low Risk,template,2025-11-11T12:52:45.637076,0.55
EU_AI_Act_Art_36_8b,Are there transparency requirements for the notifying authority has confirmed that no certificates?,Low Risk,template,2025-11-11T12:52:45.637092,0.558
EU_AI_Act_Art_36_8b,What are the obligations regarding the notifying authority has confirmed that no certificates?,Low Risk,template,2025-11-11T12:52:45.637107,0.621
EU_AI_Act_Art_36_8b,Can we process the notifying authority has confirmed that no certificates data under this law?,Low Risk,template,2025-11-11T12:52:45.637125,0.61
EU_AI_Act_Art_36_8b,Who is responsible for ensuring the notifying authority has confirmed that no certificates compliance?,Low Risk,template,2025-11-11T12:52:45.637141,0.639
EU_AI_Act_Art_36_8b,Does this law prohibit the notifying authority has confirmed that no certificates?,Low Risk,template,2025-11-11T12:52:45.637155,0.626
EU_AI_Act_Art_36_8b,What penalties apply if the notifying authority has confirmed that no certificates is violated?,Low Risk,template,2025-11-11T12:52:45.637171,0.655
EU_AI_Act_Art_36_8b,How can we meet EU_AI_Act_Art_36_8b requirements on the notifying authority has confirmed that no certificates?,Low Risk,template,2025-11-11T12:52:45.637188,0.522
EU_AI_Act_Art_36_9_Intro,What does EU_AI_Act_Art_36_9_Intro say about With the exception of certificates unduly issued and?,Low Risk,template,2025-11-11T12:52:45.930893,0.514
EU_AI_Act_Art_36_9_Intro,Do we need to comply with EU_AI_Act_Art_36_9_Intro when handling With the exception of certificates unduly issued and?,Low Risk,template,2025-11-11T12:52:45.930934,0.517
EU_AI_Act_Art_36_9_Intro,Is With the exception of certificates unduly issued and allowed under the EU_AI_Act_Art_36_9_Intro?,Low Risk,template,2025-11-11T12:52:45.930960,0.552
EU_AI_Act_Art_36_9_Intro,Are there transparency requirements for With the exception of certificates unduly issued and?,Low Risk,template,2025-11-11T12:52:45.930983,0.526
EU_AI_Act_Art_36_9_Intro,What are the obligations regarding With the exception of certificates unduly issued and?,Low Risk,template,2025-11-11T12:52:45.931004,0.665
EU_AI_Act_Art_36_9_Intro,Can we process With the exception of certificates unduly issued and data under this law?,Low Risk,template,2025-11-11T12:52:45.931029,0.556
EU_AI_Act_Art_36_9_Intro,Who is responsible for ensuring With the exception of certificates unduly issued and compliance?,Low Risk,template,2025-11-11T12:52:45.931053,0.562
EU_AI_Act_Art_36_9_Intro,Does this law prohibit With the exception of certificates unduly issued and?,Low Risk,template,2025-11-11T12:52:45.931069,0.645
EU_AI_Act_Art_36_9_Intro,What penalties apply if With the exception of certificates unduly issued and is violated?,Low Risk,template,2025-11-11T12:52:45.931087,0.616
EU_AI_Act_Art_36_9_Intro,How can we meet EU_AI_Act_Art_36_9_Intro requirements on With the exception of certificates unduly issued and?,Low Risk,template,2025-11-11T12:52:45.931104,0.514
EU_AI_Act_Art_36_9a,What does EU_AI_Act_Art_36_9a say about the national competent authority of the Member State?,Low Risk,template,2025-11-11T12:52:46.222395,0.549
EU_AI_Act_Art_36_9a,Do we need to comply with EU_AI_Act_Art_36_9a when handling the national competent authority of the Member State?,Low Risk,template,2025-11-11T12:52:46.222416,0.55
EU_AI_Act_Art_36_9a,Is the national competent authority of the Member State allowed under the EU_AI_Act_Art_36_9a?,Low Risk,template,2025-11-11T12:52:46.222428,0.577
EU_AI_Act_Art_36_9a,Are there transparency requirements for the national competent authority of the Member State?,Low Risk,template,2025-11-11T12:52:46.222438,0.405
EU_AI_Act_Art_36_9a,What are the obligations regarding the national competent authority of the Member State?,Low Risk,template,2025-11-11T12:52:46.222448,0.459
EU_AI_Act_Art_36_9a,Can we process the national competent authority of the Member State data under this law?,Low Risk,template,2025-11-11T12:52:46.222458,0.429
EU_AI_Act_Art_36_9a,Who is responsible for ensuring the national competent authority of the Member State compliance?,Low Risk,template,2025-11-11T12:52:46.222468,0.442
EU_AI_Act_Art_36_9a,Does this law prohibit the national competent authority of the Member State?,Low Risk,template,2025-11-11T12:52:46.222478,0.446
EU_AI_Act_Art_36_9a,What penalties apply if the national competent authority of the Member State is violated?,Low Risk,template,2025-11-11T12:52:46.222488,0.445
EU_AI_Act_Art_36_9a,How can we meet EU_AI_Act_Art_36_9a requirements on the national competent authority of the Member State?,Low Risk,template,2025-11-11T12:52:46.222498,0.499
EU_AI_Act_Art_36_9b,What does EU_AI_Act_Art_36_9b say about another notified body has confirmed in writing that?,Low Risk,template,2025-11-11T12:52:46.498826,0.49
EU_AI_Act_Art_36_9b,Do we need to comply with EU_AI_Act_Art_36_9b when handling another notified body has confirmed in writing that?,Low Risk,template,2025-11-11T12:52:46.498849,0.504
EU_AI_Act_Art_36_9b,Is another notified body has confirmed in writing that allowed under the EU_AI_Act_Art_36_9b?,Low Risk,template,2025-11-11T12:52:46.498861,0.535
EU_AI_Act_Art_36_9b,Are there transparency requirements for another notified body has confirmed in writing that?,Low Risk,template,2025-11-11T12:52:46.498873,0.386
EU_AI_Act_Art_36_9b,What are the obligations regarding another notified body has confirmed in writing that?,Low Risk,template,2025-11-11T12:52:46.498883,0.489
EU_AI_Act_Art_36_9b,Can we process another notified body has confirmed in writing that data under this law?,Low Risk,template,2025-11-11T12:52:46.498894,0.379
EU_AI_Act_Art_36_9b,Who is responsible for ensuring another notified body has confirmed in writing that compliance?,Low Risk,template,2025-11-11T12:52:46.498905,0.494
EU_AI_Act_Art_36_9b,Does this law prohibit another notified body has confirmed in writing that?,Low Risk,template,2025-11-11T12:52:46.498915,0.412
EU_AI_Act_Art_36_9b,What penalties apply if another notified body has confirmed in writing that is violated?,Low Risk,template,2025-11-11T12:52:46.498926,0.404
EU_AI_Act_Art_36_9b,How can we meet EU_AI_Act_Art_36_9b requirements on another notified body has confirmed in writing that?,Low Risk,template,2025-11-11T12:52:46.498937,0.508
EU_AI_Act_Art_37_Intro,What does EU_AI_Act_Art_37_Intro say about Article 37 Challenge to the competence of notified?,Low Risk,template,2025-11-11T12:52:46.777084,0.668
EU_AI_Act_Art_37_Intro,Do we need to comply with EU_AI_Act_Art_37_Intro when handling Article 37 Challenge to the competence of notified?,Low Risk,template,2025-11-11T12:52:46.777111,0.605
EU_AI_Act_Art_37_Intro,Is Article 37 Challenge to the competence of notified allowed under the EU_AI_Act_Art_37_Intro?,Low Risk,template,2025-11-11T12:52:46.777148,0.64
EU_AI_Act_Art_37_Intro,Are there transparency requirements for Article 37 Challenge to the competence of notified?,Low Risk,template,2025-11-11T12:52:46.777166,0.694
EU_AI_Act_Art_37_Intro,What are the obligations regarding Article 37 Challenge to the competence of notified?,Low Risk,template,2025-11-11T12:52:46.777182,0.736
EU_AI_Act_Art_37_Intro,Can we process Article 37 Challenge to the competence of notified data under this law?,Low Risk,template,2025-11-11T12:52:46.777199,0.665
EU_AI_Act_Art_37_Intro,Who is responsible for ensuring Article 37 Challenge to the competence of notified compliance?,Low Risk,template,2025-11-11T12:52:46.777214,0.623
EU_AI_Act_Art_37_Intro,Does this law prohibit Article 37 Challenge to the competence of notified?,Low Risk,template,2025-11-11T12:52:46.777228,0.711
EU_AI_Act_Art_37_Intro,What penalties apply if Article 37 Challenge to the competence of notified is violated?,Low Risk,template,2025-11-11T12:52:46.777243,0.625
EU_AI_Act_Art_37_Intro,How can we meet EU_AI_Act_Art_37_Intro requirements on Article 37 Challenge to the competence of notified?,Low Risk,template,2025-11-11T12:52:46.777261,0.648
EU_AI_Act_Art_37_1,What does EU_AI_Act_Art_37_1 say about The Commission shall where necessary investigate all cases?,Low Risk,template,2025-11-11T12:52:47.066866,0.597
EU_AI_Act_Art_37_1,Do we need to comply with EU_AI_Act_Art_37_1 when handling The Commission shall where necessary investigate all cases?,Low Risk,template,2025-11-11T12:52:47.066895,0.579
EU_AI_Act_Art_37_1,Is The Commission shall where necessary investigate all cases allowed under the EU_AI_Act_Art_37_1?,Low Risk,template,2025-11-11T12:52:47.066912,0.575
EU_AI_Act_Art_37_1,Are there transparency requirements for The Commission shall where necessary investigate all cases?,Low Risk,template,2025-11-11T12:52:47.066930,0.591
EU_AI_Act_Art_37_1,What are the obligations regarding The Commission shall where necessary investigate all cases?,Low Risk,template,2025-11-11T12:52:47.066947,0.631
EU_AI_Act_Art_37_1,Can we process The Commission shall where necessary investigate all cases data under this law?,Low Risk,template,2025-11-11T12:52:47.066964,0.499
EU_AI_Act_Art_37_1,Who is responsible for ensuring The Commission shall where necessary investigate all cases compliance?,Low Risk,template,2025-11-11T12:52:47.066980,0.589
EU_AI_Act_Art_37_1,Does this law prohibit The Commission shall where necessary investigate all cases?,Low Risk,template,2025-11-11T12:52:47.066993,0.503
EU_AI_Act_Art_37_1,What penalties apply if The Commission shall where necessary investigate all cases is violated?,Low Risk,template,2025-11-11T12:52:47.067009,0.507
EU_AI_Act_Art_37_1,How can we meet EU_AI_Act_Art_37_1 requirements on The Commission shall where necessary investigate all cases?,Low Risk,template,2025-11-11T12:52:47.067026,0.593
EU_AI_Act_Art_37_2,What does EU_AI_Act_Art_37_2 say about The notifying authority shall provide the Commission on?,Low Risk,template,2025-11-11T12:52:47.347823,0.709
EU_AI_Act_Art_37_2,Do we need to comply with EU_AI_Act_Art_37_2 when handling The notifying authority shall provide the Commission on?,Low Risk,template,2025-11-11T12:52:47.347856,0.674
EU_AI_Act_Art_37_2,Is The notifying authority shall provide the Commission on allowed under the EU_AI_Act_Art_37_2?,Low Risk,template,2025-11-11T12:52:47.347875,0.669
EU_AI_Act_Art_37_2,Are there transparency requirements for The notifying authority shall provide the Commission on?,Low Risk,template,2025-11-11T12:52:47.347892,0.733
EU_AI_Act_Art_37_2,What are the obligations regarding The notifying authority shall provide the Commission on?,Low Risk,template,2025-11-11T12:52:47.347906,0.844
EU_AI_Act_Art_37_2,Can we process The notifying authority shall provide the Commission on data under this law?,Low Risk,template,2025-11-11T12:52:47.347922,0.675
EU_AI_Act_Art_37_2,Who is responsible for ensuring The notifying authority shall provide the Commission on compliance?,Low Risk,template,2025-11-11T12:52:47.347938,0.776
EU_AI_Act_Art_37_2,Does this law prohibit The notifying authority shall provide the Commission on?,Low Risk,template,2025-11-11T12:52:47.347954,0.72
EU_AI_Act_Art_37_2,What penalties apply if The notifying authority shall provide the Commission on is violated?,Low Risk,template,2025-11-11T12:52:47.347969,0.681
EU_AI_Act_Art_37_2,How can we meet EU_AI_Act_Art_37_2 requirements on The notifying authority shall provide the Commission on?,Low Risk,template,2025-11-11T12:52:47.347985,0.675
EU_AI_Act_Art_37_3,What does EU_AI_Act_Art_37_3 say about The Commission shall ensure that all sensitive information?,Low Risk,template,2025-11-11T12:52:47.625092,0.672
EU_AI_Act_Art_37_3,Do we need to comply with EU_AI_Act_Art_37_3 when handling The Commission shall ensure that all sensitive information?,Low Risk,template,2025-11-11T12:52:47.625124,0.63
EU_AI_Act_Art_37_3,Is The Commission shall ensure that all sensitive information allowed under the EU_AI_Act_Art_37_3?,Low Risk,template,2025-11-11T12:52:47.625140,0.67
EU_AI_Act_Art_37_3,Are there transparency requirements for The Commission shall ensure that all sensitive information?,Low Risk,template,2025-11-11T12:52:47.625155,0.682
EU_AI_Act_Art_37_3,What are the obligations regarding The Commission shall ensure that all sensitive information?,Low Risk,template,2025-11-11T12:52:47.625171,0.74
EU_AI_Act_Art_37_3,Can we process The Commission shall ensure that all sensitive information data under this law?,Low Risk,template,2025-11-11T12:52:47.625187,0.662
